name,prefix,zone
Netherlands Antilles-Mobile_5993185,5993185,1894
Netherlands Antilles-Mobile_5993186,5993186,1894
Netherlands Antilles-Mobile_5993187,5993187,1894
Netherlands Antilles-Mobile_5994161,5994161,1894
Netherlands Antilles-Mobile_5994164,5994164,1894
Netherlands Antilles-Mobile_5994165,5994165,1894
Netherlands Antilles-Mobile_5994166,5994166,1894
Netherlands Antilles-Mobile_5994167,5994167,1894
Netherlands Antilles-Mobile_5994168,5994168,1894
Netherlands Antilles-Mobile_5995,5995,1894
Netherlands Antilles-Mobile_599588,599588,1894
Netherlands Antilles-Mobile_59970,59970,1894
Netherlands Antilles-Mobile_599700,599700,1894
Netherlands Antilles-Mobile_599701,599701,1894
Netherlands Antilles-Mobile_59978,59978,1894
Netherlands Antilles-Mobile_59979,59979,1894
Netherlands Antilles-Mobile_599951,599951,1894
Netherlands Antilles-Mobile_599952,599952,1894
Netherlands Antilles-Mobile_599953,599953,1894
Netherlands Antilles-Mobile_599954,599954,1894
Netherlands Antilles-Mobile_599955,599955,1894
Netherlands Antilles-Mobile_599956,599956,1894
Netherlands Antilles-Mobile_599957,599957,1894
Netherlands Antilles-Mobile_59996,59996,1894
Netherlands-Mobile KPN_31610,31610,1895
Netherlands-Mobile KPN_31612,31612,1895
Netherlands-Mobile KPN_31613,31613,1895
Netherlands-Mobile KPN_31620,31620,1895
Netherlands-Mobile KPN_31622,31622,1895
Netherlands-Mobile KPN_31623,31623,1895
Netherlands-Mobile KPN_31630,31630,1895
Netherlands-Mobile KPN_31651,31651,1895
Netherlands-Mobile KPN_31653,31653,1895
Netherlands-Mobile KPN_31657,31657,1895
Netherlands-Mobile KPN_31682,31682,1895
Netherlands-Mobile KPN_31683,31683,1895
Netherlands-Mobile Lyca_31684,31684,1896
Netherlands-Mobile Lyca_31685,31685,1896
Netherlands-Mobile Lyca_316860,316860,1896
Netherlands-Mobile Lyca_316861,316861,1896
Netherlands-Mobile Lyca_316862,316862,1896
Netherlands-Mobile Lyca_316863,316863,1896
Netherlands-Mobile Lyca_316864,316864,1896
Netherlands-Mobile Lyca_31687,31687,1896
Netherlands-Mobile O2_31616,31616,1897
Netherlands-Mobile O2_31617,31617,1897
Netherlands-Mobile O2_31619,31619,1897
Netherlands-Mobile O2_31626,31626,1897
Netherlands-Mobile O2_31633,31633,1897
Netherlands-Mobile O2_31644,31644,1897
Netherlands-Mobile O2_31645,31645,1897
Netherlands-Mobile O2_31647,31647,1897
Netherlands-Mobile O2_31649,31649,1897
Netherlands-Mobile Others_316,316,1898
Netherlands-Mobile Others_31632,31632,1898
Netherlands-Mobile Others_316350,316350,1898
Netherlands-Mobile Others_316352,316352,1898
Netherlands-Mobile Others_31656,31656,1898
Netherlands-Mobile Others_31658,31658,1898
Netherlands-Mobile Others_31659,31659,1898
Netherlands-Mobile T-Mobile_31614,31614,1899
Netherlands-Mobile T-Mobile_31618,31618,1899
Netherlands-Mobile T-Mobile_31624,31624,1899
Netherlands-Mobile T-Mobile_31628,31628,1899
Netherlands-Mobile T-Mobile_31634,31634,1899
Netherlands-Mobile T-Mobile_31638,31638,1899
Netherlands-Mobile T-Mobile_31639,31639,1899
Netherlands-Mobile T-Mobile_31641,31641,1899
Netherlands-Mobile T-Mobile_31642,31642,1899
Netherlands-Mobile T-Mobile_31643,31643,1899
Netherlands-Mobile T-Mobile_31648,31648,1899
Netherlands-Mobile T-Mobile_31681,31681,1899
Netherlands-Mobile Tele2_31636,31636,1900
Netherlands-Mobile Tele2_31640,31640,1900
Netherlands-Mobile Vodafone_31611,31611,1901
Netherlands-Mobile Vodafone_31615,31615,1901
Netherlands-Mobile Vodafone_31621,31621,1901
Netherlands-Mobile Vodafone_31625,31625,1901
Netherlands-Mobile Vodafone_31627,31627,1901
Netherlands-Mobile Vodafone_31629,31629,1901
Netherlands-Mobile Vodafone_31631,31631,1901
Netherlands-Mobile Vodafone_316370,316370,1901
Netherlands-Mobile Vodafone_316371,316371,1901
Netherlands-Mobile Vodafone_316372,316372,1901
Netherlands-Mobile Vodafone_316373,316373,1901
Netherlands-Mobile Vodafone_31646,31646,1901
Netherlands-Mobile Vodafone_31650,31650,1901
Netherlands-Mobile Vodafone_31652,31652,1901
Netherlands-Mobile Vodafone_31654,31654,1901
Netherlands-Mobile Vodafone_31655,31655,1901
Netherlands-Special Services_3166,3166,1902
Netherlands-Special Services_3167,3167,1902
Netherlands-Special Services_3169,3169,1902
Netherlands-Special Services_318,318,1902
Netherlands-Special Services_319,319,1902
New Caledonia_687,687,1903
New Caledonia-Mobile_6877,6877,1904
New Caledonia-Mobile_6878,6878,1904
New Caledonia-Mobile_6879,6879,1904
New Zealand_64,64,1905
New Zealand-Fixed Auckland_649,649,1906
New Zealand-Mobile Others_642,642,1907
New Zealand-Mobile Vodafone_64201,64201,1908
New Zealand-Mobile Vodafone_64202,64202,1908
New Zealand-Mobile Vodafone_6421,6421,1908
New Zealand-Mobile Vodafone_64280,64280,1908
New Zealand-Mobile Vodafone_642824,642824,1908
New Zealand-Mobile Vodafone_6428258,6428258,1908
New Zealand-Mobile Vodafone_642885,642885,1908
New Zealand-Mobile Vodafone_6429,6429,1908
New Zealand-Special Services_64240,64240,2365
Nicaragua_505,505,1909
Nicaragua-Mobile Bellsouth_50581,50581,1910
Nicaragua-Mobile Bellsouth_505824,505824,1910
Nicaragua-Mobile Bellsouth_505825,505825,1910
Nicaragua-Mobile Bellsouth_505826,505826,1910
Nicaragua-Mobile Bellsouth_505827,505827,1910
Nicaragua-Mobile Bellsouth_505828,505828,1910
Nicaragua-Mobile Bellsouth_505829,505829,1910
Nicaragua-Mobile Bellsouth_505832,505832,1910
Nicaragua-Mobile Bellsouth_505837,505837,1910
Nicaragua-Mobile Bellsouth_505838,505838,1910
Nicaragua-Mobile Bellsouth_505839,505839,1910
Nicaragua-Mobile Bellsouth_505845,505845,1910
Nicaragua-Mobile Bellsouth_505846,505846,1910
Nicaragua-Mobile Bellsouth_505847,505847,1910
Nicaragua-Mobile Bellsouth_505848,505848,1910
Nicaragua-Mobile Bellsouth_505855,505855,1910
Nicaragua-Mobile Bellsouth_505856,505856,1910
Nicaragua-Mobile Bellsouth_505857,505857,1910
Nicaragua-Mobile Bellsouth_505858,505858,1910
Nicaragua-Mobile Bellsouth_505859,505859,1910
Nicaragua-Mobile Bellsouth_505867,505867,1910
Nicaragua-Mobile Bellsouth_505868,505868,1910
Nicaragua-Mobile Bellsouth_505875,505875,1910
Nicaragua-Mobile Bellsouth_505876,505876,1910
Nicaragua-Mobile Bellsouth_505877,505877,1910
Nicaragua-Mobile Bellsouth_505878,505878,1910
Nicaragua-Mobile Bellsouth_505879,505879,1910
Nicaragua-Mobile Bellsouth_5058802,5058802,1910
Nicaragua-Mobile Bellsouth_5058803,5058803,1910
Nicaragua-Mobile Bellsouth_5058804,5058804,1910
Nicaragua-Mobile Bellsouth_5058805,5058805,1910
Nicaragua-Mobile Bellsouth_5058806,5058806,1910
Nicaragua-Mobile Bellsouth_5058807,5058807,1910
Nicaragua-Mobile Bellsouth_5058808,5058808,1910
Nicaragua-Mobile Bellsouth_5058809,5058809,1910
Nicaragua-Mobile Bellsouth_505881,505881,1910
Nicaragua-Mobile Bellsouth_505886,505886,1910
Nicaragua-Mobile Bellsouth_505887,505887,1910
Nicaragua-Mobile Bellsouth_505888,505888,1910
Nicaragua-Mobile Bellsouth_505889,505889,1910
Nicaragua-Mobile Bellsouth_5058893,5058893,1910
Nicaragua-Mobile Bellsouth_5058894,5058894,1910
Nicaragua-Mobile Bellsouth_5058895,5058895,1910
Nicaragua-Mobile Bellsouth_5058896,5058896,1910
Nicaragua-Mobile Bellsouth_5058897,5058897,1910
Nicaragua-Mobile Bellsouth_5058898,5058898,1910
Nicaragua-Mobile Bellsouth_5058899,5058899,1910
Nicaragua-Mobile Bellsouth_505895,505895,1910
Nicaragua-Mobile Bellsouth_505896,505896,1910
Nicaragua-Mobile Bellsouth_505897,505897,1910
Nicaragua-Mobile Bellsouth_505898,505898,1910
Nicaragua-Mobile Bellsouth_505899,505899,1910
Nicaragua-Mobile Claro_505833,505833,1911
Nicaragua-Mobile Claro_505835,505835,1911
Nicaragua-Mobile Claro_505836,505836,1911
Nicaragua-Mobile Claro_505840,505840,1911
Nicaragua-Mobile Claro_505841,505841,1911
Nicaragua-Mobile Claro_505842,505842,1911
Nicaragua-Mobile Claro_505843,505843,1911
Nicaragua-Mobile Claro_505844,505844,1911
Nicaragua-Mobile Claro_505849,505849,1911
Nicaragua-Mobile Claro_505850,505850,1911
Nicaragua-Mobile Claro_505851,505851,1911
Nicaragua-Mobile Claro_50586,50586,1911
Nicaragua-Mobile Claro_505870,505870,1911
Nicaragua-Mobile Claro_505871,505871,1911
Nicaragua-Mobile Claro_505872,505872,1911
Nicaragua-Mobile Claro_505873,505873,1911
Nicaragua-Mobile Claro_505874,505874,1911
Nicaragua-Mobile Claro_505882,505882,1911
Nicaragua-Mobile Claro_505883,505883,1911
Nicaragua-Mobile Claro_505884,505884,1911
Nicaragua-Mobile Claro_505885,505885,1911
Nicaragua-Mobile Claro_505890,505890,1911
Nicaragua-Mobile Claro_505891,505891,1911
Nicaragua-Mobile Claro_505892,505892,1911
Nicaragua-Mobile Claro_505893,505893,1911
Nicaragua-Mobile Claro_505894,505894,1911
Nicaragua-Mobile Others_5054,5054,1912
Nicaragua-Mobile Others_50555,50555,1912
Nicaragua-Mobile Others_5056,5056,1912
Nicaragua-Mobile Others_5058,5058,1912
Nicaragua-Mobile Others_5058890,5058890,1912
Nicaragua-Mobile Others_5058891,5058891,1912
Nicaragua-Mobile Others_5059,5059,1912
Nicaragua-Special Services_5058892,5058892,1913
Nicaragua-Special Services_5058921,5058921,1913
Nicaragua-Special Services_5058922,5058922,1913
Niger_227,227,1914
Niger-Mobile Orange_22723,22723,1915
Niger-Mobile Orange_22790,22790,1915
Niger-Mobile Orange_22791,22791,1915
Niger-Mobile Orange_22792,22792,1915
Niger-Mobile Others_2279,2279,1916
Niger-Mobile Others_22793,22793,1916
Niger-Mobile Telecel_22794,22794,1917
Niger-Mobile Zain_22789,22789,1918
Niger-Mobile Zain_22796,22796,1918
Niger-Mobile Zain_22797,22797,1918
Niger-Mobile Zain_22798,22798,1918
Niger-Mobile Zain_22799,22799,1918
Niger-Special Services_2271,2271,1919
Niger-Special Services_227201,227201,1919
Niger-Special Services_2272010,2272010,1919
Niger-Special Services_2272039,2272039,1919
Niger-Special Services_2272040,2272040,1919
Niger-Special Services_22739,22739,1919
Nigeria_234,234,1920
Nigeria-Fixed Envision_23499991,23499991,1921
Nigeria-Fixed Envision_23499992,23499992,1921
Nigeria-Fixed Envision_23499993,23499993,1921
Nigeria-Fixed Envision_23499994,23499994,1921
Nigeria-Fixed Globacom_2341903,2341903,1922
Nigeria-Fixed Globacom_2341904,2341904,1922
Nigeria-Fixed Globacom_2341905,2341905,1922
Nigeria-Fixed Globacom_2341906,2341906,1922
Nigeria-Fixed Globacom_2341907,2341907,1922
Nigeria-Fixed Globacom_2341908,2341908,1922
Nigeria-Fixed Globacom_2341909,2341909,1922
Nigeria-Fixed Globacom_2341910,2341910,1922
Nigeria-Fixed Globacom_2341911,2341911,1922
Nigeria-Fixed Globacom_2341912,2341912,1922
Nigeria-Fixed Globacom_2341913,2341913,1922
Nigeria-Fixed Globacom_2341914,2341914,1922
Nigeria-Fixed Globacom_2341915,2341915,1922
Nigeria-Fixed Globacom_2342903,2342903,1922
Nigeria-Fixed Globacom_2342904,2342904,1922
Nigeria-Fixed Globacom_2342905,2342905,1922
Nigeria-Fixed Globacom_2348493,2348493,1922
Nigeria-Fixed Globacom_2348494,2348494,1922
Nigeria-Fixed Globacom_2349903,2349903,1922
Nigeria-Fixed Globacom_2349904,2349904,1922
Nigeria-Fixed Lagos_2341,2341,1923
Nigeria-Fixed MTN_234146,234146,1924
Nigeria-Fixed MTN_234246,234246,1924
Nigeria-Fixed MTN_2346446,2346446,1924
Nigeria-Fixed MTN_2348444,2348444,1924
Nigeria-Fixed MTN_2348445,2348445,1924
Nigeria-Fixed MTN_2348446,2348446,1924
Nigeria-Fixed MTN_2348746,2348746,1924
Nigeria-Fixed MTN_2348946,2348946,1924
Nigeria-Fixed MTN_234946,234946,1924
Nigeria-Fixed Multilinks_2341212,2341212,1925
Nigeria-Fixed Multilinks_2341213,2341213,1925
Nigeria-Fixed Multilinks_2341214,2341214,1925
Nigeria-Fixed Multilinks_2341215,2341215,1925
Nigeria-Fixed Multilinks_2341216,2341216,1925
Nigeria-Fixed Multilinks_2341217,2341217,1925
Nigeria-Fixed Multilinks_2341218,2341218,1925
Nigeria-Fixed Multilinks_2341219,2341219,1925
Nigeria-Fixed Multilinks_2341220,2341220,1925
Nigeria-Fixed Multilinks_2341221,2341221,1925
Nigeria-Fixed Multilinks_234176,234176,1925
Nigeria-Fixed Multilinks_2341773,2341773,1925
Nigeria-Fixed Multilinks_2341774,2341774,1925
Nigeria-Fixed Multilinks_2341775,2341775,1925
Nigeria-Fixed Multilinks_2341776,2341776,1925
Nigeria-Fixed Multilinks_2341790,2341790,1925
Nigeria-Fixed Multilinks_2341791,2341791,1925
Nigeria-Fixed Multilinks_2341792,2341792,1925
Nigeria-Fixed Multilinks_2341793,2341793,1925
Nigeria-Fixed Multilinks_2341794,2341794,1925
Nigeria-Fixed Multilinks_2342750,2342750,1925
Nigeria-Fixed Multilinks_2342751,2342751,1925
Nigeria-Fixed Multilinks_2342752,2342752,1925
Nigeria-Fixed Multilinks_2343174,2343174,1925
Nigeria-Fixed Multilinks_2343175,2343175,1925
Nigeria-Fixed Multilinks_2343177,2343177,1925
Nigeria-Fixed Multilinks_2343573,2343573,1925
Nigeria-Fixed Multilinks_2343673,2343673,1925
Nigeria-Fixed Multilinks_2343674,2343674,1925
Nigeria-Fixed Multilinks_2343777,2343777,1925
Nigeria-Fixed Multilinks_2343778,2343778,1925
Nigeria-Fixed Multilinks_2343976,2343976,1925
Nigeria-Fixed Multilinks_2343977,2343977,1925
Nigeria-Fixed Multilinks_2349780,2349780,1925
Nigeria-Fixed Multilinks_2349781,2349781,1925
Nigeria-Fixed Multilinks_2349782,2349782,1925
Nigeria-Fixed Multilinks_2349783,2349783,1925
Nigeria-Fixed Multilinks_2349784,2349784,1925
Nigeria-Fixed Starcomms_234173,234173,1926
Nigeria-Fixed Starcomms_234174,234174,1926
Nigeria-Fixed Starcomms_234180,234180,1926
Nigeria-Fixed Starcomms_234181,234181,1926
Nigeria-Fixed Starcomms_234182,234182,1926
Nigeria-Fixed Starcomms_234184,234184,1926
Nigeria-Fixed Starcomms_234185,234185,1926
Nigeria-Fixed Starcomms_234187,234187,1926
Nigeria-Fixed Starcomms_2341880,2341880,1926
Nigeria-Fixed Starcomms_2341881,2341881,1926
Nigeria-Fixed Starcomms_2341882,2341882,1926
Nigeria-Fixed Starcomms_2341883,2341883,1926
Nigeria-Fixed Starcomms_234189,234189,1926
Nigeria-Fixed Starcomms_234195,234195,1926
Nigeria-Fixed Starcomms_234287,234287,1926
Nigeria-Fixed Starcomms_234318,234318,1926
Nigeria-Fixed Starcomms_234388,234388,1926
Nigeria-Fixed Starcomms_2343961,2343961,1926
Nigeria-Fixed Starcomms_2343962,2343962,1926
Nigeria-Fixed Starcomms_2343963,2343963,1926
Nigeria-Fixed Starcomms_2343964,2343964,1926
Nigeria-Fixed Starcomms_2343965,2343965,1926
Nigeria-Fixed Starcomms_2343985,2343985,1926
Nigeria-Fixed Starcomms_2343986,2343986,1926
Nigeria-Fixed Starcomms_2343987,2343987,1926
Nigeria-Fixed Starcomms_2343988,2343988,1926
Nigeria-Fixed Starcomms_2343989,2343989,1926
Nigeria-Fixed Starcomms_234428,234428,1926
Nigeria-Fixed Starcomms_2344671,2344671,1926
Nigeria-Fixed Starcomms_2344672,2344672,1926
Nigeria-Fixed Starcomms_2344673,2344673,1926
Nigeria-Fixed Starcomms_2344674,2344674,1926
Nigeria-Fixed Starcomms_2344675,2344675,1926
Nigeria-Fixed Starcomms_2344676,2344676,1926
Nigeria-Fixed Starcomms_2344677,2344677,1926
Nigeria-Fixed Starcomms_2344678,2344678,1926
Nigeria-Fixed Starcomms_2344679,2344679,1926
Nigeria-Fixed Starcomms_234468,234468,1926
Nigeria-Fixed Starcomms_234488,234488,1926
Nigeria-Fixed Starcomms_2345277,2345277,1926
Nigeria-Fixed Starcomms_2345278,2345278,1926
Nigeria-Fixed Starcomms_2345279,2345279,1926
Nigeria-Fixed Starcomms_234528,234528,1926
Nigeria-Fixed Starcomms_234538,234538,1926
Nigeria-Fixed Starcomms_234548,234548,1926
Nigeria-Fixed Starcomms_234568,234568,1926
Nigeria-Fixed Starcomms_2346277,2346277,1926
Nigeria-Fixed Starcomms_2346278,2346278,1926
Nigeria-Fixed Starcomms_2346279,2346279,1926
Nigeria-Fixed Starcomms_234628,234628,1926
Nigeria-Fixed Starcomms_234643,234643,1926
Nigeria-Fixed Starcomms_2346437,2346437,1926
Nigeria-Fixed Starcomms_2346438,2346438,1926
Nigeria-Fixed Starcomms_2346439,2346439,1926
Nigeria-Fixed Starcomms_2346461,2346461,1926
Nigeria-Fixed Starcomms_2346462,2346462,1926
Nigeria-Fixed Starcomms_2346469,2346469,1926
Nigeria-Fixed Starcomms_2346470,2346470,1926
Nigeria-Fixed Starcomms_2346474,2346474,1926
Nigeria-Fixed Starcomms_2346475,2346475,1926
